#,STATE,STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,LAST NAME; FIRST,TOTAL VOTES,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %,GE RUNOFF,GE RUNOFF %,COMBINED GE PARTY TOTALS (NY; SC),COMBINED % (NY; SC),Notes (See Endnotes Tab)
2208,New York,NY,S,S6NY00243,,John,Spencer,Spencer; John,,CRV,Unopposed,,,,179287,0.039929818,,,1392189,0.310060705,
2209,New York,NY,S,S6NY00342,,Howie,Hawkins,Hawkins; Howie,,GRE,,,,,55469,0.012353752,,,,,
2210,New York,NY,S,S6NY00334,,Jeffrey T.,Russell,Russell; Jeffrey T.,,LBT,,,,,20996,0.004676114,,,,,
2211,New York,NY,S,S6NY00359,,Willam,Van Auken,Van Auken; Willam,,SEP,,,,,6004,0.001337178,,,,,
2212,New York,NY,S,S6NY00367,,Roger,Calero,Calero; Roger,,SWP,,,,,6967,0.001551652,,,,,
2213,New York,NY,S,,,,,,Senate Votes:,,954976,,,,4490053,,,,,,
2214,New York,NY,1,H2NY01067 ,(I),Timothy H. ,Bishop,Bishop; Timothy H. ,,DEM,Unopposed,,,,92546,0.551893994,,,104360,0.622346262,
2215,New York,NY,1,H2NY01067 ,(I),Timothy H. ,Bishop,Bishop; Timothy H. ,,IDP,Unopposed,,,,7468,0.044535089,,,104360,0.622346262,
2216,New York,NY,1,H2NY01067 ,(I),Timothy H. ,Bishop,Bishop; Timothy H. ,,WF,Unopposed,,,,4346,0.02591718,,,104360,0.622346262,
2217,New York,NY,1,H6NY01100,,Italo A. ,Zanzi,Zanzi; Italo A. ,,REP,Unopposed,,,,54044,0.322289013,,,63328,0.377653738,
2218,New York,NY,1,H6NY01100,,Italo A. ,Zanzi,Zanzi; Italo A. ,,CRV,Unopposed,,,,9284,0.055364725,,,63328,0.377653738,
2219,New York,NY,1,,,,,,District Votes:,,,,,,167688,,,,,,
2220,New York,NY,2,H0NY02085,(I),Steve J. ,Israel,Israel; Steve J. ,,DEM,Unopposed,,,,94100,0.629481965,,,105276,0.704243819,
2221,New York,NY,2,H0NY02085,(I),Steve J. ,Israel,Israel; Steve J. ,,IDP,Unopposed,,,,7443,0.04978995,,,105276,0.704243819,
2222,New York,NY,2,H0NY02085,(I),Steve J. ,Israel,Israel; Steve J. ,,WF,Unopposed,,,,3733,0.024971904,,,105276,0.704243819,
2223,New York,NY,2,H0NY02036,,John W. ,Bugler,Bugler; John W. ,,REP,Unopposed,,,,37671,0.252000161,,,44212,0.295756181,
2224,New York,NY,2,H0NY02036,,John W. ,Bugler,Bugler; John W. ,,CRV,Unopposed,,,,6541,0.043756021,,,44212,0.295756181,
2225,New York,NY,2,,,,,,District Votes:,,,,,,149488,,,,,,
2226,New York,NY,3,H2NY03089,(I),Peter T.,King,King; Peter T.,,REP,11077,0.839993933,,,86918,0.478544293,,,101787,0.560408523,
2227,New York,NY,3,H8NY03045,,Robert,Previdi,Previdi; Robert,,REP,2110,0.160006067,,,,,,,,,
2228,New York,NY,3,,,,,,Party Votes:,REP,13187,,,,,,,,,,
2229,New York,NY,3,H2NY03089,(I),Peter T.,King,King; Peter T.,,CRV,Unopposed,,,,9656,0.053163024,,,101787,0.560408523,
2230,New York,NY,3,H2NY03089,(I),Peter T.,King,King; Peter T.,,IDP,Unopposed,,,,5213,0.028701206,,,101787,0.560408523,
2231,New York,NY,3,H6NY03155,,David L.,Mejias,Mejias; David L.,,DEM,Unopposed,,,,76169,0.419363541,,,79843,0.439591477,
2232,New York,NY,3,H6NY03155,,David L.,Mejias,Mejias; David L.,,WF,Unopposed,,,,3674,0.020227936,,,79843,0.439591477,
2233,New York,NY,3,,,,,,District Votes:,,13187,,,,181630,,,,,,
2234,New York,NY,4,H6NY04112,(I),Carolyn,McCarthy,McCarthy; Carolyn,,DEM,Unopposed,,,,93041,0.592953968,,,101861,0.649164176,
2235,New York,NY,4,H6NY04112,(I),Carolyn,McCarthy,McCarthy; Carolyn,,IDP,Unopposed,,,,4909,0.031285251,,,101861,0.649164176,
2236,New York,NY,4,H6NY04112,(I),Carolyn,McCarthy,McCarthy; Carolyn,,WF,Unopposed,,,,3911,0.024924957,,,101861,0.649164176,
2237,New York,NY,4,H6NY04120,,Martin W.,Blessinger,Blessinger; Martin W.,,REP,Unopposed,,,,48121,0.306677033,,,55050,0.350835824,
2238,New York,NY,4,H6NY04120,,Martin W.,Blessinger,Blessinger; Martin W.,,CRV,Unopposed,,,,6929,0.044158791,,,55050,0.350835824,
2239,New York,NY,4,,,,,,District Votes:,,,,,,156911,,,,,,
2240,New York,NY,5,H4NY07011,(I),Gary L. ,Ackerman,Ackerman; Gary L. ,,DEM,Unopposed,,,,70033,0.907280736,,,77190,1,
2241,New York,NY,5,H4NY07011,(I),Gary L. ,Ackerman,Ackerman; Gary L. ,,IDP,Unopposed,,,,3884,0.050317399,,,77190,1,
2242,New York,NY,5,H4NY07011,(I),Gary L. ,Ackerman,Ackerman; Gary L. ,,WF,Unopposed,,,,3273,0.042401866,,,77190,1,
2243,New York,NY,5,,,,,,District Votes:,,,,,,77190,,,,,,
2244,New York,NY,6,H8NY06048,(I),Gregory W.,Meeks,Meeks; Gregory W.,,DEM,Unopposed,,,,69405,1,,,,,
2245,New York,NY,6,,,,,,District Votes:,,,,,,69405,,,,,,
2246,New York,NY,7,H8NY07046,(I),Joseph ,Crowley,Crowley; Joseph ,,DEM,Unopposed,,,,60266,0.790715982,,,63997,0.839668315,
2247,New York,NY,7,H8NY07046,(I),Joseph ,Crowley,Crowley; Joseph ,,WF,Unopposed,,,,3731,0.048952333,,,63997,0.839668315,
2248,New York,NY,7,H6NY07131,,Kevin ,Brawley,Brawley; Kevin ,,REP,Unopposed,,,,10402,0.136478738,,,12220,0.160331685,
2249,New York,NY,7,H6NY07131,,Kevin ,Brawley,Brawley; Kevin ,,CRV,Unopposed,,,,1818,0.023852946,,,12220,0.160331685,
2250,New York,NY,7,,,,,,District Votes:,,,,,,76217,,,,,,
2251,New York,NY,8,H2NY17071,(I),Jerrold L. ,Nadler,Nadler; Jerrold L. ,,DEM,Unopposed,,,,96115,0.753122502,,,108536,0.850448982,
2252,New York,NY,8,H2NY17071,(I),Jerrold L. ,Nadler,Nadler; Jerrold L. ,,WF,Unopposed,,,,12421,0.09732648,,,108536,0.850448982,
2253,New York,NY,8,H6NY08097,,Eleanor,Friedman,Friedman; Eleanor,,REP,Unopposed,,,,17413,0.136441993,,,,,
2254,New York,NY,8,H6NY08105,,Dennis E. ,Adornato,Adornato; Dennis E. ,,CRV,Unopposed,,,,1673,0.013109025,,,,,
2255,New York,NY,8,,,,,,District Votes:,,,,,,127622,,,,,,
2256,New York,NY,9,H8NY09091,(I),Anthony D. ,Weiner,Weiner; Anthony D. ,,DEM,Unopposed,,,,67040,0.934199158,,,71762,1,
2257,New York,NY,9,H8NY09091,(I),Anthony D. ,Weiner,Weiner; Anthony D. ,,WF,Unopposed,,,,4722,0.065800842,,,71762,1,
2258,New York,NY,9,,,,,,District Votes:,,,,,,71762,,,,,,
2259,New York,NY,10,H2NY11017,(I),Edolphus,Towns,Towns; Edolphus,,DEM,19469,0.474171314,,,72171,0.921641743,,,,,
2260,New York,NY,10,H6NY00060,,Charles,Barron,Barron; Charles,,DEM,15345,0.373730485,,,,,,,,,
2261,New York,NY,10,H6NY10085,,Roger L. ,Green,Green; Roger L. ,,DEM,6237,0.151903359,,,,,,,,,
2262,New York,NY,10,H6NY00060,,,Barron,Barron,,W(DEM),1,2.44E-05,,,,,,,,,
2263,New York,NY,10,,,Shirley,Chislom,Chislom; Shirley,,W(DEM),1,2.44E-05,,,,,,,,,
2264,New York,NY,10,,,Abboy,Cook-Mack,Cook-Mack; Abboy,,W(DEM),1,2.44E-05,,,,,,,,,
2265,New York,NY,10,,,Alan S.,Fintz,Fintz; Alan S.,,W(DEM),1,2.44E-05,,,,,,,,,
2266,New York,NY,10,H6NY10085,,Roger,Green,Green; Roger,,W(DEM),1,2.44E-05,,,,,,,,,
2267,New York,NY,10,,,Hakeem,Jeffries,Jeffries; Hakeem,,W(DEM),1,2.44E-05,,,,,,,,,
2268,New York,NY,10,H6NY11109,,Chris,Owens,Owens; Chris,,W(DEM),1,2.44E-05,,,,,,,,,
2269,New York,NY,10,H6NY10093,,Kevin,Powell,Powell; Kevin,,W(DEM),1,2.44E-05,,,,,,,,,
2270,New York,NY,10,,,,,,Party Votes:,DEM,41059,,,,,,,,,,
2271,New York,NY,10,H6NY10101,,Jonathan H. ,Anderson,Anderson; Jonathan H. ,,REP,Unopposed,,,,4666,0.059585988,,,,,
2272,New York,NY,10,H0NY11037,,Ernest ,Johnson,Johnson; Ernest ,,CRV,Unopposed,,,,1470,0.018772268,,,,,
2273,New York,NY,10,,,,,,District Votes:,,41059,,,,78307,,,,,,
2274,New York,NY,11,H4NY11138,,Yvette D. ,Clarke,Clarke; Yvette D. ,,DEM,15711,0.306281192,,,75520,0.769811013,,,88334,0.900430165,
2275,New York,NY,11,H6NY11117,,David S. ,Yassky,Yassky; David S. ,,DEM,13928,0.271522146,,,,,,,,,
2276,New York,NY,11,H4NY11112,,Carl,Andrews,Andrews; Carl,,DEM,11685,0.22779554,,,,,,,,,
2277,New York,NY,11,H6NY11109,,Chris,Owens,Owens; Chris,,DEM,9971,0.194381628,,,,,,,,,
2278,New York,NY,11,H6NY11117,,David S. ,Yassky,Yassky; David S. ,,W(DEM),1,1.95E-05,,,,,,,,,
2279,New York,NY,11,,,,,,Party Votes:,DEM,51296,,,,,,,,,,
2280,New York,NY,11,H4NY11138,,Yvette D. ,Clarke,Clarke; Yvette D. ,,WF,,,,,12814,0.130619151,,,88334,0.900430165,
2281,New York,NY,11,H6NY11141,,Elon ,Harpaz,Harpaz; Elon ,,WF,Unopposed,,,,,,,,,,
2282,New York,NY,11,H6NY11125,,Stephen,Finger,Finger; Stephen,,REP,Unopposed,,,,6776,0.069070967,,,7447,0.075910787,
2283,New York,NY,11,H6NY11125,,Stephen,Finger,Finger; Stephen,,LBT,,,,,671,0.00683982,,,,,
2284,New York,NY,11,H6NY11133,,Marianna,Blume,Blume; Marianna,,CRV,Unopposed,,,,1325,0.013506351,,,,,
2285,New York,NY,11,H6NY11166,,Ollie M.,McClean,McClean; Ollie M.,,FRE,,,,,996,0.010152698,,,,,
2286,New York,NY,11,,,,,,District Votes:,,51296,,,,98102,,,,,,
2287,New York,NY,12,H2NY00010,(I),Nydia M. ,Velazquez,Velazquez; Nydia M. ,,DEM,Unopposed,,,,55674,0.795013494,,,62847,0.897442488,
2288,New York,NY,12,H2NY00010,(I),Nydia M. ,Velazquez,Velazquez; Nydia M. ,,WF,Unopposed,,,,7173,0.102428994,,,62847,0.897442488,
2289,New York,NY,12,H6NY12115,,Allan E.,Romaguera,Romaguera; Allan E.,,REP,Unopposed,,,,6143,0.087720801,,,7182,0.102557512,
2290,New York,NY,12,H6NY12115,,Allan E.,Romaguera,Romaguera; Allan E.,,CRV,Unopposed,,,,1039,0.014836711,,,7182,0.102557512,
2291,New York,NY,12,,,,,,District Votes:,,,,,,70029,,,,,,
2292,New York,NY,13,H8NY13028,(I),Vito,Fossella,Fossella; Vito,,REP,Unopposed,,,,49818,0.476886996,,,59334,0.567979706,
2293,New York,NY,13,H8NY13028,(I),Vito,Fossella,Fossella; Vito,,CRV,Unopposed,,,,5849,0.055990045,,,59334,0.567979706,
2294,New York,NY,13,H8NY13028,(I),Vito,Fossella,Fossella; Vito,,IDP,241,0.593596059,,,3667,0.035102666,,,59334,0.567979706,
2295,New York,NY,13,H6NY13089,,Anita ,Lerman,Lerman; Anita ,,IDP,163,0.401477833,,,,,,,,,
2296,New York,NY,13,,,,Gentile,Gentile,,W(IDP),1,0.002463054,,,,,,,,,
2297,New York,NY,13,H6NY13071,,Stephen,Harrison,Harrison; Stephen,,W(IDP),1,0.002463054,,,,,,,,,
2298,New York,NY,13,,,,,,Party Votes:,IDP,406,,,,,,,,,,
2299,New York,NY,13,H6NY13071,,Stephen A. ,Harrison,Harrison; Stephen A. ,,DEM,Unopposed,,,,42229,0.404240655,,,45131,0.432020294,
2300,New York,NY,13,H6NY13071,,Stephen A. ,Harrison,Harrison; Stephen A. ,,WF,Unopposed,,,,2902,0.027779639,,,45131,0.432020294,
2301,New York,NY,13,,,,,,District Votes:,,406,,,,104465,,,,,,
2302,New York,NY,14,H2NY14037,(I),Carolyn B.,Maloney,Maloney; Carolyn B.,,DEM,Unopposed,,,,107095,0.756582433,,,119582,0.844797988,
2303,New York,NY,14,H2NY14037,(I),Carolyn B.,Maloney,Maloney; Carolyn B.,,WF,Unopposed,,,,8100,0.057223192,,,119582,0.844797988,
2304,New York,NY,14,H2NY14037,(I),Carolyn B.,Maloney,Maloney; Carolyn B.,,IDP,Unopposed,,,,4387,0.030992363,,,119582,0.844797988,
2305,New York,NY,14,H6NY14236,,Danniel,Maio,Maio; Danniel,,REP,Unopposed,,,,21969,0.155202012,,,,,
2306,New York,NY,14,,,,,,District Votes:,,,,,,141551,,,,,,
2307,New York,NY,15,H6NY19029 ,(I),Charles B. ,Rangel,Rangel; Charles B. ,,DEM,Unopposed,,,,93857,0.849323126,,,103916,0.94034821,
2308,New York,NY,15,H6NY19029 ,(I),Charles B. ,Rangel,Rangel; Charles B. ,,WF,Unopposed,,,,10059,0.091025084,,,103916,0.94034821,
2309,New York,NY,15,H6NY15126,,Edward,Daniels,Daniels; Edward,,REP,Unopposed,,,,6592,0.05965179,,,,,
2310,New York,NY,15,,,,,,District Votes:,,,,,,110508,,,,,,
2311,New York,NY,16,H0NY18065,(I),Jose E. ,Serrano,Serrano; Jose E. ,,DEM,Unopposed,,,,53179,0.903129936,,,56124,0.953144371,
2312,New York,NY,16,H0NY18065,(I),Jose E. ,Serrano,Serrano; Jose E. ,,WF,Unopposed,,,,2945,0.050014435,,,56124,0.953144371,
2313,New York,NY,16,H4NY16053,,Ali,Mohamed,Mohamed; Ali,,REP,Unopposed,,,,2045,0.034729888,,,2759,0.046855629,
2314,New York,NY,16,H4NY16053,,Ali,Mohamed,Mohamed; Ali,,CRV,Unopposed,,,,714,0.012125741,,,2759,0.046855629,
2315,New York,NY,16,,,,,,District Votes:,,,,,,58883,,,,,,
2316,New York,NY,17,H8NY19058,(I),Eliot L. ,Engel,Engel; Eliot L. ,,WF,Unopposed,,,,88714,0.724456131,,,93614,0.764470504,
2317,New York,NY,17,H8NY19058,(I),Eliot L. ,Engel,Engel; Eliot L. ,,DEM,26564,0.830280678,,,4900,0.040014373,,,93614,0.764470504,
2318,New York,NY,17,H4NY17119,,Jessica ,Flagg,Flagg; Jessica ,,DEM,5430,0.169719322,,,,,,,,,
2319,New York,NY,17,,,,,,Party Votes:,DEM,31994,,,,,,,,,,
2320,New York,NY,17,H6NY17148,,Jim,Faulkner,Faulkner; Jim,,REP,Unopposed,,,,22608,0.184621415,,,28842,0.235529496,
2321,New York,NY,17,H6NY17148,,Jim,Faulkner,Faulkner; Jim,,CRV,Unopposed,,,,3769,0.030778402,,,28842,0.235529496,
2322,New York,NY,17,H6NY17148,,Jim,Faulkner,Faulkner; Jim,,IDP,Unopposed,,,,2465,0.020129679,,,28842,0.235529496,
2323,New York,NY,17,,,,,,District Votes:,,31994,,,,122456,,,,,,
2324,New York,NY,18,H8NY20056,(I),Nita M. ,Lowey,Lowey; Nita M. ,,DEM,Unopposed,,,,119041,0.677501053,,,124256,0.707181314,
2325,New York,NY,18,H8NY20056,(I),Nita M. ,Lowey,Lowey; Nita M. ,,WF,Unopposed,,,,5215,0.029680261,,,124256,0.707181314,
2326,New York,NY,18,H4NY18075,,Richard A. ,Hoffman,Hoffman; Richard A. ,,CRV,Unopposed,,,,45472,0.258795943,,,51450,0.292818686,
2327,New York,NY,18,H4NY18075,,Richard A. ,Hoffman,Hoffman; Richard A. ,,REP,3239,0.526923703,,,5978,0.034022743,,,51450,0.292818686,
2328,New York,NY,18,H6NY18153,,Jim,Russell,Russell; Jim,,REP,2908,0.473076297,,,,,,,,,
2329,New York,NY,18,,,,,,Party Votes:,REP,6147,,,,,,,,,,
2330,New York,NY,18,,,,,,District Votes:,,6147,,,,175706,,,,,,
2331,New York,NY,19,H6NY19144 ,,John,Hall,Hall; John,,DEM,11231,0.494583407,,,100119,0.512175283,,,,,
2332,New York,NY,19,H6NY19102,,Judith ,Aydelott,Aydelott; Judith ,,DEM,6110,0.26906817,,,,,,,,,
2333,New York,NY,19,H4NY19099,,Ben,Shuldiner,Shuldiner; Ben,,DEM,3568,0.157125242,,,,,,,,,
2334,New York,NY,19,H6NY19136,,Darren J. ,Rigger,Rigger; Darren J. ,,DEM,1799,0.079223181,,,,,,,,,
2335,New York,NY,19,,,,,,Party Votes:,DEM,22708,,,,,,,,,,
2336,New York,NY,19,H4NY19073,(I),Sue W. ,Kelly,Kelly; Sue W. ,,REP,Unopposed,,,,79545,0.406925588,,,95359,0.487824717,
2337,New York,NY,19,H4NY19073,(I),Sue W. ,Kelly,Kelly; Sue W. ,,CRV,Unopposed,,,,9677,0.049504292,,,95359,0.487824717,
2338,New York,NY,19,H4NY19073,(I),Sue W. ,Kelly,Kelly; Sue W. ,,IDP,Unopposed,,,,6137,0.031394837,,,95359,0.487824717,
2339,New York,NY,19,,,,,,District Votes:,,22708,,,,195478,,,,,,
2340,New York,NY,20,H6NY20167,,Kirsten E. ,Gillibrand,Gillibrand; Kirsten E. ,,DEM,Unopposed,,,,116416,0.493869898,,,125168,0.530998379,
2341,New York,NY,20,H6NY20167,,Kirsten E. ,Gillibrand,Gillibrand; Kirsten E. ,,WF,Unopposed,,,,8752,0.037128482,,,125168,0.530998379,
